,User-ID,ISBN,Book-Rating
115735,26544,0446605239,0
115741,26544,0446610038,0
115743,26544,0446611212,0
115747,26544,0446672211,5
115837,26544,0452282152,10
115882,26544,0515131229,0
115934,26544,0553279912,0
115982,26544,0553572997,0
116013,26544,059035342X,0
116093,26544,0671027360,0
116203,26544,0679746048,0
116205,26544,067976402X,0
116234,26544,0743237188,0
116365,26544,0842329129,0
119851,27617,006101351X,0
119904,27617,0345337662,0
119909,27617,0345378490,0
119984,27617,0446310786,0
120094,27617,0679429220,0
122121,28204,006101351X,0
122160,28204,014028009X,0
122165,28204,0142000205,0
122203,28204,0312983271,0
122208,28204,0316096199,0
122210,28204,0316601950,0
122211,28204,0316666343,9
122236,28204,0345342968,0
122245,28204,0345361792,0
122388,28204,0440211727,0
122400,28204,0440221471,0
122401,28204,0440222656,0
122422,28204,0446310786,0
122438,28204,0446672211,0
122591,28204,0553572997,0
122608,28204,0671021001,0
122611,28204,0671027360,10
122619,28204,0671510053,0
122653,28204,0679781587,0
122715,28204,0804106304,9
122760,28204,0971880107,0
123588,28523,0060928336,10
123591,28523,0060976845,0
123593,28523,0060987103,0
123595,28523,006101351X,0
123631,28523,0312278586,10
123632,28523,0312305060,0
123639,28523,0316666343,0
123641,28523,0345339681,0
123644,28523,0345370775,0
123649,28523,0345417623,0
123695,28523,0439064872,10
123702,28523,0440222656,0
123745,28523,0515131229,0
123783,28523,059035342X,0
123865,28523,080410526X,0
123891,28523,0842329129,0
124213,28591,0316769487,10
124330,28591,0375727345,0
124630,28591,0971880107,6
126788,29259,0060502258,7
126793,29259,0060934417,0
126794,29259,0060987103,0
126812,29259,0140293248,0
126819,29259,0142000205,0
126820,29259,0142001740,10
126838,29259,0312195516,0
126840,29259,0312278586,0
126854,29259,0316284955,0
126857,29259,0316666343,0
126865,29259,0345313860,10
126871,29259,0345337662,10
126872,29259,0345339681,0
126875,29259,0345370775,5
126876,29259,0345391055,0
126892,29259,0375727345,0
126924,29259,0385504209,0
126968,29259,044021145X,9
126969,29259,0440214041,0
126973,29259,0440226104,0
126991,29259,0446364193,0
126997,29259,0446605239,0
127043,29259,0452282152,9
127113,29259,0553268880,0
127134,29259,059035342X,0
127158,29259,0671003755,0
127160,29259,0671021001,0
127162,29259,0671027360,0
127211,29259,067976402X,0
127212,29259,0679781587,0
127239,29259,0743237188,0
127355,29259,0971880107,0
128393,29855,0316569321,0
128394,29855,0316601950,8
128395,29855,0316666343,9
128464,29855,0385265700,6
128475,29855,0385484518,0
128516,29855,044021145X,0
128518,29855,0440214041,0
128537,29855,044651652X,9
128676,29855,0671021001,0
128682,29855,0671510053,0
128814,29855,0971880107,0
130259,30276,0060502258,0
130262,30276,0060928336,0
130264,30276,0061009059,7
130265,30276,006101351X,0
130283,30276,0140293248,0
130293,30276,0316601950,6
130294,30276,0316776963,0
130301,30276,0345443284,0
130617,30276,0385504209,8
130652,30276,044021145X,0
130667,30276,0446605239,0
130670,30276,0446610038,8
130813,30276,0679781587,0
130847,30276,0786868716,0
130851,30276,0804106304,6
130895,30276,1400034779,0
131976,30511,0060987103,6
132047,30511,0156027321,9
132089,30511,0345361792,0
132105,30511,0375700757,0
132175,30511,0452282152,7
132182,30511,0553268880,5
132209,30511,0671510053,0
132233,30511,067976402X,0
132417,30533,0060928336,0
132418,30533,0060930535,8
132463,30533,0312305060,0
132483,30533,0316776963,0
132490,30533,0345339703,0
132491,30533,0345342968,10
132493,30533,0345370775,0
132516,30533,0375706771,0
132519,30533,0375726403,9
132522,30533,0375727345,0
132542,30533,0385492081,8
132595,30533,0440220602,0
132596,30533,0440221471,0
132599,30533,0440226430,7
132600,30533,0440234743,6
132602,30533,044023722X,0
132611,30533,0446310786,0
132684,30533,0553268880,0
132700,30533,059035342X,9
132711,30533,0671003755,7
132713,30533,0671027360,0
132748,30533,067976402X,0
132751,30533,0679781587,0
132764,30533,068484477X,8
132773,30533,0743237188,0
132778,30533,0743418174,0
132800,30533,0786868716,0
132806,30533,080410526X,0
132807,30533,0804106304,8
132809,30533,080410753X,0
132811,30533,0804114986,8
132852,30533,0971880107,0
133215,30711,0060392452,0
133216,30711,0060502258,8
133223,30711,0060987103,0
133309,30711,0156027321,0
133343,30711,0312195516,0
133348,30711,0312278586,0
133391,30711,0345370775,0
133434,30711,0385335482,0
133438,30711,0385484518,0
133441,30711,0385722206,0
133465,30711,043935806X,8
133471,30711,044023722X,0
133483,30711,0446364193,0
133489,30711,0446672211,8
133502,30711,0452282152,0
133652,30711,0804114986,0
133706,30711,1400034779,0
133712,30711,1558743669,8
137508,31315,0060928336,0
137510,31315,0060930535,0
137549,31315,014028009X,0
137551,31315,0140293248,0
137559,31315,0142000205,9
137560,31315,0142001740,0
137586,31315,0312291639,0
137627,31315,0316569321,0
137628,31315,0316601950,0
137639,31315,0316769487,0
137640,31315,0316776963,0
137650,31315,0345313860,10
137655,31315,0345337662,0
137661,31315,0345378490,0
137674,31315,0345417623,0
137761,31315,0375727345,9
137817,31315,0385335482,0
137830,31315,0385484518,0
137839,31315,0385504209,0
137843,31315,0385722206,0
137939,31315,0440206154,0
137946,31315,0440214041,6
137952,31315,044022165X,0
137956,31315,0440224675,0
137960,31315,0440226104,0
137962,31315,0440234743,10
137986,31315,044651652X,0
137995,31315,0446605239,0
138005,31315,0446610038,0
138085,31315,0452282152,0
138086,31315,0452282829,0
138215,31315,0553572997,0
138263,31315,0671001795,0
138266,31315,0671003755,0
138338,31315,067976402X,0
138339,31315,0679781587,0
138460,31315,0786868716,0
138471,31315,0804106304,0
138475,31315,0804114986,0
138597,31315,0971880107,0
138622,31315,1558743669,0
139673,31556,0060392452,0
139676,31556,0060928336,0
139685,31556,006101351X,0
139725,31556,0140293248,0
139732,31556,0142001740,0
139779,31556,0312195516,0
139805,31556,0316769487,5
139821,31556,0345337662,0
139822,31556,0345339681,9
139829,31556,0345351525,0
139830,31556,0345353145,0
139838,31556,0345391055,0
139940,31556,0385492081,0
139941,31556,0385720106,0
140043,31556,0440214041,0
140052,31556,0440221471,0
140053,31556,044022165X,0
140054,31556,0440222656,0
140055,31556,0440224764,0
140058,31556,0440234743,0
140059,31556,0440236673,0
140060,31556,044023722X,0
140099,31556,0446310786,10
140109,31556,044651652X,0
140181,31556,0452282152,8
140248,31556,0553279912,0
140296,31556,059035342X,8
140434,31556,0671021001,0
140551,31556,0684874350,0
140607,31556,080410526X,8
140718,31556,1400034779,0
140728,31556,1558743669,8
141610,31826,0385504209,10
141672,31826,043935806X,0
142013,31826,0971880107,1
143573,32195,0316666343,7
143589,32195,0345370775,7
143738,32195,0385265700,0
143826,32195,0440211727,0
143833,32195,0440224675,5
143834,32195,0440224764,0
143835,32195,0440226104,0
143840,32195,044023722X,0
143855,32195,0446364193,8
144011,32195,0553572997,0
144677,32440,0060502258,0
144684,32440,0060976845,0
144753,32440,0142001740,9
144755,32440,0156027321,9
144828,32440,0345370775,0
144844,32440,0375727345,8
144851,32440,0380789035,0
144885,32440,044021145X,0
144886,32440,0440213525,0
144889,32440,0440222656,0
144890,32440,0440236673,0
144902,32440,0446606812,6
144903,32440,0446611212,0
144926,32440,0452282152,9
144927,32440,0452282829,0
145017,32440,0679429220,0
145026,32440,0684874350,9
145114,32440,0971880107,0
145770,32721,0060976845,0
145804,32721,0312983271,0
145891,32721,0671027360,0
145899,32721,0743237188,0
145934,32721,0971880107,0
146182,32773,0060928336,0
146189,32773,0060987103,0
146220,32773,014028009X,0
146266,32773,0316569321,0
146286,32773,0345337662,8
146293,32773,0345342968,9
146295,32773,0345351525,0
146297,32773,0345353145,0
146303,32773,0345370775,0
146310,32773,0345387651,0
146312,32773,0345391055,0
146346,32773,0380731851,0
146426,32773,044021145X,0
146427,32773,0440211727,0
146431,32773,0440213525,0
146438,32773,044022165X,0
146439,32773,0440222656,0
146442,32773,0440224675,0
146484,32773,0446610038,0
146614,32773,0553279912,0
146626,32773,0553572997,0
146636,32773,059035342X,9
146646,32773,0671001795,0
146737,32773,0679429220,0
146742,32773,0679746048,0
146786,32773,080410526X,0
146788,32773,0804106304,0
146880,32773,0971880107,0
150050,33974,0061009059,0
150078,33974,0142001740,0
150107,33974,0312195516,0
150122,33974,0316096199,0
150124,33974,0316601950,9
150131,33974,0345313860,0
150134,33974,0345337662,0
150138,33974,0345351525,0
150177,33974,0375706771,0
150178,33974,0375726403,0
150179,33974,0375727345,0
150205,33974,0385484518,0
150208,33974,0385504209,0
150209,33974,0385720106,0
150210,33974,0385722206,0
150273,33974,0446610038,0
150276,33974,0446672211,0
150362,33974,0553279912,0
150453,33974,067976402X,0
150516,33974,080410526X,0
150523,33974,0805063897,0
150672,33974,1558743669,0
152754,35050,0060928336,0
152756,35050,0060930535,0
152762,35050,006101351X,0
152934,35050,0345337662,0
152936,35050,0345339681,0
152937,35050,0345342968,0
152947,35050,0345361792,0
152955,35050,0345370775,0
152963,35050,0345380371,0
152972,35050,0345391055,0
153202,35050,0440206154,0
153206,35050,0440211727,0
153207,35050,0440213525,0
153208,35050,0440214041,0
153211,35050,0440220602,0
153216,35050,0440225701,0
153219,35050,044023722X,0
153220,35050,0440241073,0
153286,35050,0446310786,0
153317,35050,0446610038,0
153329,35050,0449212602,0
153486,35050,0553268880,0
153497,35050,0553279912,0
153571,35050,059035342X,0
153618,35050,0671003755,0
153722,35050,0743418174,0
153743,35050,0804106304,0
153808,35050,0842329129,0
156103,35857,0060928336,0
156118,35857,006101351X,0
156158,35857,014028009X,0
156165,35857,0142000205,0
156177,35857,0156027321,0
156203,35857,0312278586,5
156206,35857,0312305060,0
156228,35857,0316601950,9
156231,35857,0316776963,0
156240,35857,0345361792,0
156242,35857,0345370775,9
156243,35857,0345378490,7
156244,35857,0345391055,0
156264,35857,0345443284,8
156429,35857,0375706771,8
156433,35857,0375727345,5
156446,35857,0380730138,0
156458,35857,0385265700,0
156484,35857,0385720106,0
156549,35857,0440211727,0
156550,35857,0440213525,0
156552,35857,0440220602,0
156554,35857,0440221471,0
156555,35857,044022165X,5
156560,35857,0440226104,0
156561,35857,0440226430,3
156564,35857,0440234743,0
156584,35857,0446364193,0
156586,35857,044651652X,0
156603,35857,0446605239,0
156606,35857,0446606812,0
156615,35857,0446672211,0
156682,35857,0452282829,0
156700,35857,0515131229,0
156725,35857,0553268880,0
156890,35857,0679746048,0
156891,35857,067976402X,0
156893,35857,0679781587,0
156953,35857,0743237188,0
156966,35857,0743418174,6
157014,35857,0804114986,0
157134,35857,1558743669,0
157234,35859,0060502258,7
157262,35859,0060928336,0
157263,35859,0060930535,0
157269,35859,0060934417,9
157273,35859,0060938455,0
157285,35859,0060976845,0
157306,35859,0061009059,10
157315,35859,006101351X,0
157541,35859,0142000205,0
157546,35859,0142001740,9
157567,35859,0156027321,0
157711,35859,0312195516,10
157736,35859,0312278586,8
157903,35859,0312983271,0
157927,35859,0316096199,0
157951,35859,0316601950,0
157955,35859,0316666343,6
157996,35859,0345313860,0
158012,35859,0345342968,10
158018,35859,0345353145,0
158042,35859,0345378490,0
158066,35859,0345391055,0
158097,35859,0345417623,0
158157,35859,0345443284,0
158420,35859,0375700757,7
158434,35859,0375706771,0
158436,35859,0375707972,6
158439,35859,0375726403,0
158442,35859,0375727345,0
158538,35859,0380731851,0
158597,35859,0380789035,0
158724,35859,0385335482,0
158759,35859,0385504209,0
158768,35859,0385722206,8
159207,35859,0439064872,0
159247,35859,043935806X,0
159321,35859,044021145X,10
159324,35859,0440211727,0
159332,35859,0440214041,0
159353,35859,0440220602,0
159357,35859,0440221471,0
159359,35859,044022165X,0
159377,35859,0440224675,0
159378,35859,0440224764,0
159390,35859,0440225701,0
159393,35859,0440226104,0
159406,35859,0440234743,0
159419,35859,0440236673,0
159427,35859,044023722X,0
159431,35859,0440241073,0
159525,35859,0446310786,0
159534,35859,0446364193,0
159560,35859,044651652X,0
159620,35859,0446605239,0
159632,35859,0446606812,0
159657,35859,0446610038,7
159684,35859,0446672211,0
159781,35859,0449212602,0
160106,35859,0452282152,0
160109,35859,0452282829,0
160396,35859,0553279912,0
160515,35859,0553572997,0
160668,35859,059035342X,10
160978,35859,0671001795,8
160992,35859,0671003755,0
161058,35859,0671021001,0
161087,35859,0671027360,0
161190,35859,0671510053,0
161558,35859,0679429220,0
161615,35859,0679781587,0
161676,35859,068484477X,10
161861,35859,0743418174,7
162169,35859,0804106304,8
162195,35859,0804114986,0
162221,35859,0805063897,0
162433,35859,0842329129,9
162665,35859,0971880107,0
162669,35859,1400034779,0
162768,35859,1558743669,0
165072,36606,0060392452,0
165094,36606,0060928336,9
165096,36606,0060930535,0
165098,36606,0060934417,0
165104,36606,0060976845,0
165105,36606,0060987103,0
165189,36606,0142001740,10
165206,36606,0156027321,0
165245,36606,0312291639,10
165246,36606,0312305060,5
165274,36606,0316569321,0
165276,36606,0316776963,0
165298,36606,0345351525,0
165301,36606,0345361792,0
165394,36606,0375706771,0
165396,36606,0375707972,0
165397,36606,0375727345,0
165415,36606,0380730138,0
165456,36606,0385335482,0
165467,36606,0385484518,0
165471,36606,0385492081,0
165595,36606,0440220602,10
165599,36606,0440222656,0
165611,36606,0440226430,0
165613,36606,0440234743,0
165681,36606,0446605239,10
165683,36606,0446606812,0
165704,36606,0446672211,0
165728,36606,0449212602,9
165816,36606,0452282152,0
165910,36606,0553279912,0
166026,36606,0671027360,0
166048,36606,0671510053,0
166126,36606,0679429220,0
166162,36606,0679781587,5
166186,36606,068484477X,0
166323,36606,0786868716,10
166355,36606,0805063897,0
166420,36606,0842329129,0
166499,36606,0971880107,0
166504,36606,1400034779,0
166649,36609,0060502258,9
166678,36609,006101351X,0
166701,36609,0156027321,0
166720,36609,0316096199,9
166722,36609,0316666343,9
166738,36609,0345337662,0
166740,36609,0345370775,0
166776,36609,0375726403,0
166782,36609,0380731851,0
166798,36609,0385504209,0
166800,36609,0385720106,0
166802,36609,0385722206,0
166814,36609,0440226430,0
166872,36609,0671027360,0
166892,36609,0684872153,0
166952,36609,0804114986,0
166985,36609,1400034779,0
167845,36836,0060928336,0
167846,36836,0060930535,0
167870,36836,0060976845,0
167877,36836,006101351X,0
168029,36836,0140293248,0
168060,36836,0142000205,0
168208,36836,0316284955,0
168216,36836,0316569321,0
168219,36836,0316601950,0
168221,36836,0316666343,0
168253,36836,0345337662,0
168255,36836,0345342968,0
168289,36836,0345443284,0
168351,36836,0375706771,0
168353,36836,0375707972,0
168355,36836,0375727345,0
168388,36836,0380730138,0
168391,36836,0380731851,0
168454,36836,0385265700,0
168492,36836,0385484518,0
168506,36836,0385720106,0
168768,36836,0440214041,0
168770,36836,044022165X,0
168771,36836,0440222656,0
168773,36836,0440224675,0
168774,36836,0440224764,0
168812,36836,044651652X,0
168828,36836,0446672211,0
168849,36836,0449212602,0
168931,36836,0452282152,0
169115,36836,0553279912,0
169139,36836,0553572997,0
169220,36836,0671003755,0
169223,36836,0671021001,0
169261,36836,0671510053,0
169396,36836,067976402X,0
169400,36836,0679781587,0
169434,36836,068484477X,0
169444,36836,0684874350,0
169532,36836,0743418174,0
169617,36836,080410526X,0
169618,36836,0804106304,0
169619,36836,080410753X,0
169763,36836,0842329129,0
170059,36836,0971880107,0
173590,37712,0060934417,10
173591,37712,0060938455,0
173593,37712,0060959037,10
173596,37712,0060987103,9
173629,37712,014028009X,10
173638,37712,0142001740,9
173646,37712,0156027321,0
173663,37712,0312195516,0
173675,37712,0316601950,0
173685,37712,0345361792,0
173687,37712,0345370775,8
173716,37712,0375726403,0
173717,37712,0375727345,4
173721,37712,0380731851,0
173730,37712,0385335482,0
173737,37712,0385504209,6
173739,37712,0385720106,7
173789,37712,0440222656,8
173797,37712,0446310786,10
173831,37712,0452282152,8
173870,37712,0553268880,0
173874,37712,0553279912,4
173889,37712,0671027360,7
173894,37712,0671510053,9
173907,37712,0679429220,10
173920,37712,067976402X,9
173932,37712,068484477X,7
173935,37712,0684872153,7
174016,37712,0971880107,0
174453,37950,0060502258,0
174456,37950,0060928336,0
174461,37950,0061009059,0
174484,37950,0140293248,0
174503,37950,0312195516,0
174527,37950,0316666343,0
174538,37950,0345337662,5
174540,37950,0345339703,0
174549,37950,0345361792,0
174551,37950,0345370775,0
174626,37950,0380789035,0
174649,37950,0385335482,0
174706,37950,0439064872,8
174715,37950,044021145X,6
174716,37950,0440211727,0
174717,37950,0440214041,7
174719,37950,0440220602,4
174721,37950,044022165X,7
174729,37950,0440236673,0
174730,37950,044023722X,0
174751,37950,0446310786,9
174884,37950,0553279912,0
174897,37950,0553572997,0
174935,37950,0671001795,0
174942,37950,0671021001,0
174985,37950,0679781587,9
174998,37950,0684872153,0
175036,37950,080410526X,0
175038,37950,0804106304,0
175039,37950,080410753X,0
175131,37950,0971880107,3
175490,38023,0060987103,0
175520,38023,014028009X,0
175597,38023,0345313860,0
175601,38023,0345337662,0
175602,38023,0345342968,9
175607,38023,0345351525,0
175615,38023,0345380371,0
175617,38023,0345391055,0
175619,38023,0345417623,0
175733,38023,0440206154,7
175738,38023,0440224675,0
175775,38023,0446610038,0
175959,38023,0679781587,10
176036,38023,0805063897,0
176114,38023,0971880107,9
176116,38023,1400034779,0
178424,38781,0312291639,0
179903,39281,0060934417,0
179942,39281,0140293248,0
179945,39281,0142000205,0
179956,39281,0312195516,0
179977,39281,0312983271,0
179993,39281,0345380371,0
180008,39281,0345443284,0
180029,39281,0375725784,0
180031,39281,0375727345,9
180049,39281,0380730138,0
180053,39281,0385265700,0
180060,39281,0385504209,10
180067,39281,0385722206,0
180114,39281,044651652X,9
180120,39281,0446605239,0
180123,39281,0446612545,7
180126,39281,0446672211,10
180146,39281,0452282152,0
180234,39281,0743237188,9
180251,39281,0786868716,0
180255,39281,080410526X,0
180291,39281,0971880107,0
180294,39281,1400034779,0
180974,39467,0156027321,10
180995,39467,044022165X,7
180996,39467,0440236673,9
180997,39467,044023722X,6
181003,39467,0553279912,7
181021,39467,0679781587,6
181833,39616,0142001740,0
181850,39616,0316776963,0
181903,39616,0385504209,0
181927,39616,043935806X,0
